-123.023575, 49.199834
-123.075073, 49.208022
-123.133438, 49.199273
-123.204678, 49.222935
-123.236092, 49.279185
-123.142193, 49.316239
-123.071812, 49.294525
-123.023403, 49.293741
-123.023575, 49.199834
